Season_Number,Startup_Name,Episode_Number,Pitch_Number,Season_Start,Season_End,Anchor,Industry,Business_Description,Started_in,Number_of_Presenters,Male_Presenters,Female_Presenters,Transgender_Presenters,Couple_Presenters,Pitchers_Average_Age,Pitchers_City,Pitchers_State,Yearly_Revenue(in_lakhs),Monthly_Sales(in_lakhs),Original_Ask_Amount,Original_Offered_Equity(in_%),Valuation_Requested(in_lakhs),Received_Offer,Accepted_Offer,Total_Deal_Amount(in_lakhs),Total_Deal_Equity(%),Number_of_Sharks_in_Deal,Namita_Investment_Amount(in lakhs),Vineeta_Investment_Amount(in_lakhs),Anupam_Investment_Amount(in_lakhs),Aman_Investment_Amount(in_lakhs),Peyush_Investment_Amount((in_lakhs),Amit_Investment_Amount(in_lakhs),Ashneer_Investment_Amount,Namita_Present,Vineeta_Present,Anupam_Present,Aman_Present,Peyush_Present,Amit_Present,Ashneer_Present
2,MeduLance,35,259,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,One-stop solution for all healthcare needs,Not Mentioned,2,2,0,0,0,Middle,Delhi,Delhi,240,Not Mentioned,200,1,20000,Yes,Yes,200,2,3,66.66,0,0,66.66,66.66,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Cakelicious,35,260,2023-01-02,2023-03-10,Rahul Dua,Food,Cakes Online,Not Mentioned,2,0,2,0,0,Middle,Kolkata,West0Bengal,Not Mentioned,3,25,5,500,Yes,Yes,25,20,1,0,0,0,0,0,25,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Bowled.io,35,261,2023-01-02,2023-03-10,Rahul Dua,Sports,Play-to-Earn Social Gaming Platform,Not Mentioned,2,2,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,80,1,8000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Toyshine,35,262,2023-01-02,2023-03-10,Rahul Dua,Manufacturing,Collection of Toys,Not Mentioned,1,1,0,0,0,Middle,Jalandhar,Punjab,4500,450,125,0.5,25000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,neuphony,36,263,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Wearable EEG Headband,2022,2,1,1,0,1,Young,Noida,Uttar0Pradesh,Not Mentioned,Not Mentioned,100,2,5000,Yes,Yes,100,5.4,2,0,0,0,50,50,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Amrutam,36,264,2023-01-02,2023-03-10,Rahul Dua,Food,Ayurvedic Lifestyle products,2017,3,2,1,0,0,Middle,Gwalior,Madhya0Pradesh,110,Not Mentioned,50,2,2500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,HoloKitab,36,265,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Augmented Reality content for books,Not Mentioned,2,2,0,0,0,Middle,Jalandhar,Punjab,0,Not Mentioned,45,10,450,Yes,Yes,45,25,1,45,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Zoe,37,266,2023-01-02,2023-03-10,Rahul Dua,Food,Nutrition For Life. Shop health & wellness products,Not Mentioned,2,1,1,0,1,Middle,Gurgaon,Haryana,120,Not Mentioned,75,5,1500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Hornback,37,267,2023-01-02,2023-03-10,Rahul Dua,Vehicles/Electrical Vehicles,Diamond frame folding bicycles,Not Mentioned,2,2,0,0,0,Middle,Hyderabad,Telangana,Not Mentioned,Not Mentioned,50,1,5000,Yes,Yes,50,2.5,1,0,0,0,0,0,50,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Malaki,37,268,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,Non-Alcoholic Beverages,Not Mentioned,2,2,0,0,0,Middle,Mumbai,Maharashtra,270,42,50,1,5000,Yes,Yes,50,3,2,0,0,0,25,25,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,nanoclean,37,269,2023-01-02,2023-03-10,Rahul Dua,Manufacturing,Contamination Control Solutions,2017,1,1,0,0,0,Middle,Bikaner,Rajasthan,110,5,80,2,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,DesmondJi,38,270,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,"Spirits, Liqueurs & Cocktail Blends",Not Mentioned,2,2,0,0,0,Middle,Goa,Goa,1200,125,100,1,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Cremeitalia,38,271,2023-01-02,2023-03-10,Rahul Dua,Food,Fresh Italian Cheese Products,Not Mentioned,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,62,90,1.5,6000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,nawgati,38,272,2023-01-02,2023-03-10,Rahul Dua,Services,Congestion Management for Fuel Stations,Not Mentioned,3,3,0,0,0,Young,Noida,Uttar0Pradesh,Not Mentioned,Not Mentioned,67,2,3350,Yes,Yes,67,3,2,0,0,0,33.5,0,33.5,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Swytchd,38,273,2023-01-02,2023-03-10,Rahul Dua,Vehicles/Electrical Vehicles,All-inclusive Electric Vehicle Subscription,Not Mentioned,1,1,0,0,0,Middle,Bangalore,Karnataka,Not Mentioned,Not Mentioned,50,3,1666.666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,GladFul,39,274,2023-01-02,2023-03-10,Rahul Dua,Food,Natural High Protein Rich & Healthy Foods,2022,2,1,1,0,0,Middle,Jaipur,Rajasthan,Not Mentioned,24,50,2,2500,Yes,Yes,50,3.5,3,16.66,0,0,16.66,0,16.66,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Pharmallama,39,275,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Simplified pharmacy,2022,3,3,0,0,0,Middle,Bangalore,Karnataka,Not Mentioned,24,100,1.5,6666.666667,Yes,Yes,200,5,5,40,0,40,40,40,40,0,Yes,No,Yes,Yes,Yes,Yes,No
2,CraveRajaFoods,39,276,2023-01-02,2023-03-10,Rahul Dua,Food,Cloud-kitchen service,2020,2,2,0,0,0,Middle,Kolkata,West0Bengal,256,20,65,3,2166.666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,VAPerfume,39,277,2023-01-02,2023-03-10,Rahul Dua,Furnishing/Household,"Devotional, meditational, and romantic incense",Not Mentioned,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,100,10,1000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Hood,40,278,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Pseudonymous social network,2022,3,3,0,0,0,Middle,Gurgaon,Haryana,0,Not Mentioned,120,0.2,60000,Yes,Yes,60,0.54,2,0,0,0,30,30,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,TwistingScoops,40,279,2023-01-02,2023-03-10,Rahul Dua,Food,Authentic turkish ice cream,Not Mentioned,2,2,0,0,0,Young,Delhi,Delhi,Not Mentioned,Not Mentioned,100,2.5,4000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,GROWiT,40,280,2023-01-02,2023-03-10,Rahul Dua,Agriculture,Protective farming products,Not Mentioned,2,2,0,0,0,Middle,Surat,Gujarat,Not Mentioned,Not Mentioned,100,1,10000,Yes,Yes,50,1,2,25,0,0,0,25,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Makino,41,281,2023-01-02,2023-03-10,Rahul Dua,Food,Nachos & Nuts,2018,4,4,0,0,0,Young,Himmatnagar,Gujarat,Not Mentioned,2.5,200,2,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Trunome,41,282,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Post Transplant Care,Not Mentioned,2,2,0,0,0,Middle,Chennai,Tamil0Nadu,Not Mentioned,Not Mentioned,150,1,15000,Yes,Yes,150,2,4,0,37.5,37.5,37.5,37.5,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Wol3D,41,283,2023-01-02,2023-03-10,Rahul Dua,Manufacturing,3D printing technology,2016,4,2,2,0,1,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,150,1,15000,Yes,Yes,80,2,1,0,0,0,80,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,What'sUpWellness,41,284,2023-01-02,2023-03-10,Rahul Dua,Food,Wellness in the form of quick bites,Not Mentioned,2,1,1,0,0,Middle,Kolkata,West0Bengal,Not Mentioned,30,50,3,1666.666667,Yes,Yes,60,4.76,3,0,20,20,20,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,ProostBeer,42,285,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,Freshly brewed beer,2018,2,2,0,0,0,Middle,Delhi,Delhi,Not Mentioned,Not Mentioned,100,0.75,13333.33333,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,DrCubes,42,286,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,Frozen Fresh cubes,2017,2,2,0,0,0,Middle,Bangalore,Karnataka,75,Not Mentioned,80,15,533.3333333,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,MetroRide,42,287,2023-01-02,2023-03-10,Rahul Dua,Vehicles/Electrical Vehicles,Metro Shuttle Service Access Transportation,Not Mentioned,2,2,0,0,0,Middle,Bangalore,Karnataka,54,25,75,1,7500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Conker,42,288,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Skill Based Learning Online Courses,Not Mentioned,1,1,0,0,0,Middle,Bangalore,Karnataka,120,22,40,1,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,WTF,43,289,2023-01-02,2023-03-10,Rahul Dua,Food,Where's The Food,Not Mentioned,1,1,0,0,0,Middle,Kolkata,West0Bengal,Not Mentioned,Not Mentioned,75,5,1500,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,funngro,43,290,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,Smart Teens work with Smart companies,2021,3,1,2,0,1,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,50,1.25,4000,Yes,Yes,50,4.16,2,25,0,0,0,0,25,0,Yes,No,Yes,Yes,Yes,Yes,No
2,Aadvik,43,291,2023-01-02,2023-03-10,Rahul Dua,Food,Buy Camel & Goat Milk,Not Mentioned,2,2,0,0,0,Middle,Delhi,Delhi,720,50,60,1.5,4000,Yes,Yes,15,1.5,1,0,0,0,0,0,15,0,Yes,No,Yes,Yes,Yes,Yes,No
2,oyehappy,43,292,2023-01-02,2023-03-10,Rahul Dua,Services,"Unique Gifts, Customized Gifts, Romantic Gifts, Thoughtful Gifts",Not Mentioned,2,2,0,0,0,Middle,Hyderabad,Telangana,1005,80,50,1,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,No,Yes,Yes,Yes,Yes,No
2,HealthyMaster,44,293,2023-01-02,2023-03-10,Rahul Dua,Food,"Online Dry Fruits, Snacks, Berries, Chips",2019,3,1,2,0,1,Middle,Bangalore,Karnataka,Not Mentioned,20,50,2,2500,Yes,Yes,50,6.5,1,0,50,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Kitsons,44,294,2023-01-02,2023-03-10,Rahul Dua,Furnishing/Household,"Stationery, Art & Craft, Books & Toy Retail Space",2010,3,3,0,0,0,Middle,Hyderabad,Telangana,Not Mentioned,Not Mentioned,1000,10,10000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,LondonBubble,44,295,2023-01-02,2023-03-10,Rahul Dua,Food,Waffle Chips Online,Not Mentioned,2,2,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,75,5,1500,Yes,Yes,75,15,1,75,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,WaggyZone,44,296,2023-01-02,2023-03-10,Rahul Dua,Animal/Pets,"Ice Cream Treat for Dogs, Puppies and Cats",Not Mentioned,1,0,1,0,0,Middle,Mumbai,Maharashtra,0,1,50,5,1000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,NutriCook,45,297,2023-01-02,2023-03-10,Rahul Dua,Food,"Smart Pots, Air Fryers, Air Fryer Oven",Not Mentioned,2,1,1,0,0,Middle,"Bangalore,Punganur","Karnataka,Andhra0Pradesh",13,Not Mentioned,100,2,5000,Yes,Yes,50,10,1,0,50,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Subhag,45,298,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,Health-tech IUI Treatment Procedure for Infertility,Not Mentioned,3,3,0,0,0,Middle,"Jhumri0Telaiya,Raipur","Jharkhand,Chhattisgarh",Not Mentioned,0,50,1,5000,Yes,Yes,20,1,1,20,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,SinghStyled,45,299,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Sikh Gentleman to maintain their Guru-gifted identity,2019,2,2,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,7.5,50,5,1000,Yes,Yes,50,10,1,0,0,0,0,50,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,ZSportsTech,46,300,2023-01-02,2023-03-10,Rahul Dua,Sports,Cricket Sport Shop,Not Mentioned,2,2,0,0,0,Middle,Mumbai,Maharashtra,31,Not Mentioned,60,2,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,ThePlatedProject,46,301,2023-01-02,2023-03-10,Rahul Dua,Services,Decor Plates & Dinnerware,Not Mentioned,1,1,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,75,2,3750,Yes,Yes,75,3.75,3,25,25,0,25,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,VsnapU,46,302,2023-01-02,2023-03-10,Rahul Dua,Services,Professional Photography service,2017,4,4,0,0,0,Middle,Goa,Goa,Not Mentioned,15,50,1.5,3333.333333,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,TheHealthyFactory,46,303,2023-01-02,2023-03-10,Rahul Dua,Food,Protein bread,2018,2,2,0,0,0,Young,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,75,2.1,3571.428571,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
2,Brevistay,47,304,2023-01-02,2023-03-10,Rahul Dua,Services,Booking hotels for hours,2016,5,5,0,0,0,Young,"Dehradun,Nainital,Lucknow","Uttarakhand,Uttar0Pradesh",Not Mentioned,42,100,1.66,6024.096386,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
2,SoulUp,47,305,2023-01-02,2023-03-10,Rahul Dua,Services,Real Conversations Real People,Not Mentioned,2,0,2,0,0,Middle,Bangalore,Karnataka,Not Mentioned,Not Mentioned,50,3,1666.666667,Yes,Yes,50,5,1,50,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
2,TheBigBookBox0ChapterOneBooks,47,306,2023-01-02,2023-03-10,Rahul Dua,Furnishing/Household,New paperback and hardcover books,Not Mentioned,2,1,1,0,0,Middle,Gopalganj,Bihar,140,Not Mentioned,50,8,625,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
2,Rubans,48,307,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Artificial Jewellery Set Online,2014,2,1,1,0,1,Middle,Bangalore,Karnataka,5100,Not Mentioned,150,0.5,30000,Yes,Yes,100,1,3,33.33,33.33,0,33.33,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,SameNotification,48,308,2023-01-02,2023-03-10,Rahul Dua,Technology/Software,parental monitoring app,Not Mentioned,1,1,0,0,0,Middle,"Ahmedabad,Mirzapur","Gujarat,Uttar0Pradesh",Not Mentioned,Not Mentioned,25,15,166.6666667,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,BottomLineSprays,48,309,2023-01-02,2023-03-10,Rahul Dua,Furnishing/Household,portable jet spray,Not Mentioned,2,1,1,0,1,Middle,Ahmedabad,Gujarat,Not Mentioned,2,35,5,700,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,LilGoodness,48,310,2023-01-02,2023-03-10,Rahul Dua,Food,Healthy Snacks,2020,2,2,0,0,0,Middle,Bangalore,Karnataka,Not Mentioned,145,100,1,10000,Yes,Yes,50,1,1,0,0,0,0,50,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,ForeverModest,49,311,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,premium Muslim women's clothing,2021,1,0,1,0,0,Young,Aurangabad,Maharashtra,Not Mentioned,4.2,20,10,200,Yes,Yes,20,20,4,5,5,5,0,0,5,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,Sahayatha,49,312,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,smart wheelchair with an assistive cleansing device,2022,1,0,1,0,0,Young,Coimbatore,Tamil0Nadu,Not Mentioned,Not Mentioned,100,10,1000,Yes,Yes,100,10,5,20,0,20,20,20,20,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,WickedGud,49,313,2023-01-02,2023-03-10,Rahul Dua,Food,High Protein & Fiber Gluten Free Vegan food,2021,3,3,0,0,0,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,50,1,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,maisha,49,314,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Handmade Cotton & Jacquard Bags,2018,3,2,1,0,0,Middle,Ahmedabad,Gujarat,Not Mentioned,Not Mentioned,75,3,2500,Yes,Yes,10,1,1,0,0,0,0,0,10,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,NishHair,50,315,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,1  % Human Hair Extensions,2017,1,0,1,0,0,Middle,Mumbai,Maharashtra,670,80,100,2,5000,Yes,Yes,100,2,1,0,0,0,0,0,100,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,MYBYK,50,316,2023-01-02,2023-03-10,Rahul Dua,Vehicles/Electrical Vehicles,IoT-enabled bikes,Not Mentioned,1,1,0,0,0,Middle,Ahmedabad,Gujarat,Not Mentioned,Not Mentioned,200,1,20000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,No
2,GODESi,51,317,2023-01-02,2023-03-10,Rahul Dua,Food,Handmade lollipops,Not Mentioned,2,1,1,0,0,Middle,Bangalore,Karnataka,Not Mentioned,270,90,0.5,18000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Yes,No,Yes,No
2,TAC,51,318,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,"ayurveda co for glowing skin, makeup & open pores",Not Mentioned,2,1,1,0,1,Middle,Mumbai,Maharashtra,Not Mentioned,Not Mentioned,150,0.5,30000,Yes,Yes,81,1,2,0,0,0,40.5,0,0,0,Yes,Yes,No,Yes,No,Yes,No
2,Naara-Aaba,51,319,2023-01-02,2023-03-10,Rahul Dua,Liquor/Beverages,pears and plum wine,2017,2,1,1,0,1,Middle,Ziro,Arunachal0Pradesh,Not Mentioned,Not Mentioned,75,2.5,3000,Yes,Yes,50,5,2,0,25,0,0,0,0,0,Yes,Yes,No,Yes,No,Yes,No
2,StyloBug,51,320,2023-01-02,2023-03-10,Rahul Dua,Beauty/Fashion,Girls Dresses Online,Not Mentioned,2,1,1,0,0,Middle,Delhi,Delhi,1400,46,80,2,4000,Yes,Yes,80,10,1,0,0,0,0,0,80,0,Yes,Yes,No,Yes,No,Yes,No
2,ZenOnco,0,321,2023-01-02,2023-03-10,Rahul Dua,Medical/Health,saving lives from cancer,Not Mentioned,2,1,1,0,0,Middle,Jodhpur,Rajasthan,Not Mentioned,21,100,1,10000,Yes,No,0,0,0,0,0,0,0,0,0,0,Yes,Yes,No,Yes,No,Yes,No
3,HonestHome,1,322,2024-01-22,2024-03-31,Rahul Dua,Furnishing/Household,Eco friendly products,2019,1,1,0,0,0,Middle,Dhampur,Uttar0Pradesh,1400,142,100,2,5000,Yes,Yes,100,3,1,0,0,0,0,0,100,0,Yes,Yes,Yes,Yes,No,Yes,No
3,AdilQadri,1,323,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Perfumes and Attar,2020,1,1,0,0,0,Young,Bilimora,Gujarat,2070,600,100,0.5,20000,Yes,Yes,100,1,1,0,100,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,ConsciousChemist,1,324,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Skincare Products,2020,2,2,0,0,0,Middle,Jaipur,Rajasthan,450,85,60,2,3000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,Yes,No
3,TheCinnamonKitchen,2,325,2024-01-22,2024-03-31,Rahul Dua,Food,Plant-based healthy snacks,2019,1,0,1,0,0,Middle,Chandigarh,Punjab,82,Not Mentioned,60,2,3000,Yes,Yes,60,5,1,0,0,0,60,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,WtfGyms,2,326,2024-01-22,2024-03-31,Rahul Dua,Services,Gyms service,2021,2,1,1,0,1,Middle,Noida,Uttar0Pradesh,Not Mentioned,65,100,2,5000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,Intervue,2,327,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Conducts technical interviews online,2020,2,2,0,0,0,Young,"Ludhiana,Ghaziabad","Punjab,Uttar0Pradesh",870,Not Mentioned,150,1,15000,Yes,Yes,150,2,1,0,0,0,150,0,0,0,Yes,Yes,Yes,Yes,No,No,No
3,RodBez,3,328,2024-01-22,2024-03-31,Rahul Dua,Vehicles/Electrical Vehicles,Taxi-service for Bihar,2022,2,2,0,0,0,Middle,Saharsa,Bihar,Not Mentioned,6,50,5,1000,Yes,Yes,20,5,2,0,10,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Blix,3,329,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Robotics toys,2021,1,1,0,0,0,Middle,Mumbai,Maharashtra,400,36,80,2,4000,Yes,Yes,80,4,2,0,0,0,40,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Homversity,3,330,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Digital student housing app,2022,1,1,0,0,0,Young,Ahmedabad,Gujarat,Not Mentioned,100,65,2,3250,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,TURMS,4,331,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Intelligent Clothing,2022,1,1,0,0,0,Old,Bangalore,Karnataka,70,86,120,2,6000,Yes,Yes,120,4,1,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,mintree,4,332,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Skincare products,2018,1,0,1,0,0,Middle,Nagpur,Maharashtra,900,Not Mentioned,90,1,9000,Yes,Yes,90,1.5,2,0,0,0,0,45,0,0,No,Yes,Yes,Yes,Yes,No,No
3,80Wash,4,333,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Waterless washing machine,2021,3,3,0,0,0,Middle,Chandigarh,Punjab,Not Mentioned,Not Mentioned,100,2.5,4000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,DilFoods,5,334,2024-01-22,2024-03-31,Rahul Dua,Food,Virtual restaurant service,2022,1,0,1,0,0,Middle,Ranchi,Jharkhand,700,Not Mentioned,50,0.5,10000,Yes,Yes,200,2.67,4,0,50,0,0,50,0,0,No,Yes,No,Yes,Yes,No,No
3,AIKavach/Panoplia,5,335,2024-01-22,2024-03-31,Rahul Dua,Technology/Software,Online security app,2023,1,0,1,0,0,Middle,Hyderabad,Telangana,Not Mentioned,Not Mentioned,50,1.25,4000,Yes,Yes,100,2.5,2,0,0,0,50,50,0,0,No,Yes,No,Yes,Yes,No,No
3,Bartisans,5,336,2024-01-22,2024-03-31,Rahul Dua,Liquor/Beverages,Cocktail Mocktail mixers,2021,2,1,1,0,0,Middle,Mumbai,Maharashtra,143,35,100,2.5,4000,Yes,No,0,0,0,0,0,0,0,0,0,0,No,Yes,No,Yes,Yes,No,No
3,Aretto,6,337,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,Expandable Shoes For Kids,2020,1,1,0,0,0,Middle,Pune,Maharashtra,700,60,80,1,8000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Kalakaram,6,338,2024-01-22,2024-03-31,Rahul Dua,Manufacturing,"Unique, creative and exciting DIY kits for all ages",2022,1,1,0,0,0,Middle,Gurgaon,Haryana,500,50,50,2.5,2000,Yes,Yes,60,6,3,20,0,20,0,20,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,NabhiSutra,6,339,2024-01-22,2024-03-31,Rahul Dua,Beauty/Fashion,Navel Ayurvedic Oils Online,Not Mentioned,2,1,1,0,0,Middle,Vadodara,Gujarat,450,50,60,3,2000,No,No Offer Received.,0,0,0,0,0,0,0,0,0,0,Yes,Yes,Yes,Yes,Yes,No,No
3,Zorko,7,340,2024-01-22,2024-03-31,Rahul Dua,Food,Quick service restaurant,2021,2,2,0,0,0,Young,Surat,Gujarat,3000,240,150,1,15000,Yes,No,0,0,0,0,0,0,0,0,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Tramboo,7,341,2024-01-22,2024-03-31,Rahul Dua,Sports,Kashmir willow bats,2021,2,2,0,0,0,Young,Srinagar,Jammu0&0Kashmir,600,18,30,3,1000,Yes,Yes,30,4,2,0,0,0,15,15,0,0,No,Yes,Yes,Yes,Yes,No,No
3,WeHear,7,342,2024-01-22,2024-03-31,Rahul Dua,Medical/Health,Hearing Solutions,2017,2,2,0,0,0,Middle,Ahmedabad,Gujarat,282,93,250,1,25000,Yes,Yes,250,1,1,0,0,0,0,250,0,0,No,Yes,Yes,Yes,Yes,No,No
3,Tiggle,8,343,2024-01-22,2024-03-31,Rahul Dua,Food,Chocolate mixes,2020,1,0,1,0,0,Young,Agra,Uttar0Pradesh,150,12,50,5,1000,Yes,Yes,50,20,2,0,0,0,0,25,25,0,Yes,No,Yes,No,Yes,Yes,No
